title,brand,image_url,priced_before,discount_percent,current_price,size
Floral Print High-Low Straight Kurta,FUSION,https://assets.ajio.com/medias/sys_master/root/h62/he1/12467240697886/-286Wx359H-440955514-dkgreen-MODEL.jpg,499,51% off,245,[XS-S-M-L-XL-XXL]
Schiffli Embroidered Tiered A-line Dress,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h3b/h1d/14646667739166/-286Wx359H-441015742-pink-MODEL.jpg,799,49% off,407,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Embroidered Top with Cinched Waist,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hfd/h1c/15749865439262/-286Wx359H-441037485-pink-MODEL.jpg,599,30% off,419,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Floral Print Top with Ruffled Panels,DNMX,https://assets.ajio.com/medias/sys_master/root/h52/h3d/13065054322718/-286Wx359H-440962896-mustard-MODEL.jpg,699,51% off,343,[XS-S-M-L-XL]
Floral Embroidered Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h3e/hed/12547358195742/-286Wx359H-440948819-navy-MODEL.jpg,999,51% off,490,[XS-XL]
Floral Print Playsuit with Overlay,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hed/h04/15468976930846/-286Wx359H-441037627-pink-MODEL.jpg,499,40% off,299,[3-4Y-5-6Y-7-8Y]
Mid-Rise Bermuda Shorts with Insert Pockets,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h1f/h69/13473319223326/-286Wx359H-440994664-rust-MODEL.jpg,399,25% off,299,[5-6Y-2-3Y-3-4Y-7-8Y]
Textured Crew-Neck T-shirt,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/20200821/8ZbA/5f3ec28a7cdb8ca2cf9e7083/-286Wx359H-440929701-ltyellow-MODEL.jpg,499,60% off,200,NA
FU TB HS TEE, BLUE, 6-12M,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hc6/h24/13250211676190/-286Wx359H-440959170-blue-MODEL.jpg,169,51% off,83,[18-24M]
Crew-Neck T-shirt with Placement Striped Sleeves,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h5a/h55/15084098813982/-286Wx359H-441010331-navy-MODEL.jpg,449,49% off,229,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Floral Print Wrap Maxi Dress with Slit Sleeves,FIG,https://assets.ajio.com/medias/sys_master/root/hc0/hd4/15300197285918/-286Wx359H-441054180-olive-MODEL.jpg,1499,40% off,899,[XS-L]
Checked Shirt with Curved Hemline,DNMX,https://assets.ajio.com/medias/sys_master/root/h1c/h00/14922144645150/-286Wx359H-441025027-yellow-MODEL.jpg,699,15% off,594,[M]
Washed Sequinned Shirt-Top with Buttoned Flap Pockets,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h86/hb1/14710492102686/-286Wx359H-441015727-blue-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Cotton Shorts with Insert Pockets,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hd0/he2/15397365940254/-286Wx359H-441017177-mintgreen-MODEL.jpg,449,49% off,229,[2-3Y-3-4Y-5-6Y]
Typographic Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/hc0/h0b/13041302634526/-286Wx359H-440959612-orange-MODEL.jpg,299,51% off,147,[XS-M-L-XL]
Leaf Print Polo T-shirt,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h1b/h78/15785668280350/-286Wx359H-441033819-mint-MODEL.jpg,699,40% off,419,NA
High-Rise Jeggings with Insert Pockets,DNMX,https://assets.ajio.com/medias/sys_master/root/h52/h2b/14612593246238/-286Wx359H-441020219-white-MODEL.jpg,999,49% off,509,[26-28-30-32]
Typographic Print Crew-Neck T-shirt,YB DNMX,https://assets.ajio.com/medias/sys_master/root/hdb/h51/14646346022942/-286Wx359H-441036619-mustard-MODEL.jpg,299,30% off,209,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Striped Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/he3/hdb/15662656127006/-286Wx359H-441054764-white-MODEL.jpg,899,40% off,539,[S-M-XL-XXL]
Polka Dot Print Drop-Shoulder Top with Tie-Up,FIG,https://assets.ajio.com/medias/sys_master/root/h3e/hd5/13791248384030/-286Wx359H-441005107-black-MODEL.jpg,599,51% off,294,[XS-S-M-L-XL-XXL]
Crew-Neck Colourblock T-shirt with Typography,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h61/h17/15299863805982/-286Wx359H-441034858-black-MODEL.jpg,499,NA,499,[S-M-L-XL-XXL]
Mid-Rise Washed Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/h01/h79/12126847369246/-286Wx359H-440930459-mediumblue-MODEL.jpg,999,30% off,699,[28-30-32-34-36-38]
Checked Shirt with Patch Pocket,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/h96/hfb/14358301540382/-286Wx359H-441001777-navyblue-MODEL.jpg,1799,51% off,882,[S-M-L-XL-XXL]
Floral Print Mid-Rise Leggings,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h50/h58/14766053621790/-286Wx359H-441007274-yellow-MODEL.jpg,299,NA,299,[8-9Y-9-10Y-11-12Y-13-14Y-15-16Y]
Colourblock Crew-Neck T-shirt,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h92/h47/12221539221534/-286Wx359H-440952562-pink-MODEL.jpg,199,51% off,98,[5-6Y-2-3Y-3-4Y-7-8Y]
Dungaree Dress with Patch Pocket,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h6d/ha9/14936067244062/-286Wx359H-441038517-blue-MODEL.jpg,599,49% off,305,[6-12M-12-18M-18-24M]
A-line Dress with Embroidered Yoke,FUSION,https://assets.ajio.com/medias/sys_master/root/h78/he7/15853624688670/-286Wx359H-441054217-black-MODEL.jpg,1499,30% off,1049,[XS-S-M-L-XL]
Slim Fit Cargo Shorts with Camouflage Print Hems,DNMX,https://assets.ajio.com/medias/sys_master/root/h95/h2d/15439001780254/-286Wx359H-441033894-ltgrey-MODEL.jpg,999,30% off,699,[28-32-38]
Heavily Washed Distressed Jeans,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h21/hc2/14612867579934/-286Wx359H-441010599-blue-MODEL.jpg,699,49% off,356,[2-3Y-7-8Y]
Mickey Print Crew-Neck T-shirt,DISNEY,https://assets.ajio.com/medias/sys_master/root/h6f/h77/17014411067422/-286Wx359H-441021165-black-MODEL.jpg,699,49% off,356,[XS-S-M-L-XL]
Mid-Rise Fitted Treggings,RIO,https://assets.ajio.com/medias/sys_master/root/haf/h18/11964485042206/-286Wx359H-440871315-charcoal-MODEL.jpg,899,51% off,441,[XS-S-M-L]
Mid-Rise Relaxed Fit Jeans,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hf3/h62/13250110816286/-286Wx359H-440948175-darkblue-MODEL.jpg,499,25% off,374,[5-6Y-2-3Y-3-4Y-7-8Y]
Tropical Print Crew-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/he6/h8e/15788686573598/-286Wx359H-441054789-white-MODEL.jpg,399,25% off,299,[XS-S-M-L-XL-XXL]
Revolution 5 Low-Top Sports Shoes,NIKE,https://assets.ajio.com/medias/sys_master/root/h7b/h43/15607975837726/-286Wx359H-450135465-grey-MODEL.jpg,3695,40% off,2217,[UK 6-UK 7-UK 8-UK 9-UK 10-UK 11]
Mile High Skinny Fit Clean Jeans,LEVIS,https://assets.ajio.com/medias/sys_master/root/h60/hf2/12420464705566/-286Wx359H-440920650-indigo-MODEL.jpg,2799,30% off,1959,[US 32-US 30]
Unicorn Print Round-Neck T-shirt,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h48/h45/15086374027294/-286Wx359H-441039371-pink-MODEL.jpg,199,30% off,139,[2-3Y-3-4Y-5-6Y-7-8Y]
Floral Print Button-Down Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h03/h87/15096508317726/-286Wx359H-441023510-grey-MODEL.jpg,999,49% off,509,[XS-S-M-L-XL-XXL]
Lightly Washed Skinny Fit Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/h78/h60/14798156070942/-286Wx359H-441020209-ltblue-MODEL.jpg,1299,49% off,662,[28-30-32-34]
Printed Flared Gown,W,https://assets.ajio.com/medias/sys_master/root/20200812/8KbP/5f32ef9cf997dd227799aa7a/-286Wx359H-441016281-pink-MODEL.jpg,3999,40% off,2399,NA
Shirt with Cuffed Pants,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/hc1/hc7/15662042972190/-286Wx359H-441037914-navy-MODEL.jpg,699,30% off,489,[6-12M-12-18M-18-24M]
Striped Fit & Flare Dress with Typography,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hf3/h99/14612643807262/-286Wx359H-441015641-coral-MODEL.jpg,699,49% off,356,[2-3Y-3-4Y-5-6Y-7-8Y]
Striped Straight Kurta with Embroidery,W,https://assets.ajio.com/medias/sys_master/root/20200807/hjOa/5f2d72837cdb8ca2cf90a914/-286Wx359H-460680544-ecru-MODEL.jpg,1999,40% off,1199,NA
Floral Print Round-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/ha2/hfa/14201560891422/-286Wx359H-441022314-pink-MODEL.jpg,399,51% off,196,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Textured Zip-Front Hooded Jacket,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h47/h66/15171905683486/-286Wx359H-441015484-red-MODEL.jpg,899,50% off,450,[7-8Y-9-10Y-11-12Y-13-14Y]
Swiss Dot Top with Ruffled Sleeves,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h5c/h50/14646673375262/-286Wx359H-441017225-fuchsia-MODEL.jpg,449,49% off,229,[3-4Y-5-6Y-7-8Y]
Mid-Rise Shorts with Insert Pockets,PERFORMAX,https://assets.ajio.com/medias/sys_master/root/h5a/hb3/14110016176158/-286Wx359H-440971874-darkgrey-MODEL.jpg,499,15% off,424,[S-M-L-XL-XXL]
Indian Print Shirt with Patch Pocket,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/h3f/hda/14347695685662/-286Wx359H-441001826-navyblue-MODEL.jpg,1399,51% off,686,[S-M-L-XL-XXL]
Pleated Floral Print A-line Dress,RIO GIRLS,https://assets.ajio.com/medias/sys_master/root/h76/h7d/15662052835358/-286Wx359H-441024451-magntafusha-MODEL.jpg,999,40% off,599,[8-9Y-9-10Y-11-12Y-15-16Y]
Round-Neck Top with Ribbed Hems,FIG,https://assets.ajio.com/medias/sys_master/root/h9d/h8a/13963950719006/-286Wx359H-440993597-fuchsia-MODEL.jpg,699,51% off,343,[XS-S-M-L-XL-XXL]
Micro Print Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h73/hd1/14708805599262/-286Wx359H-441018176-beige-MODEL.jpg,999,49% off,509,[S-M-L-XL-XXL]
Pleat-Front Pants with Fabric Belt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h98/h67/15415429595166/-286Wx359H-441051003-turq-MODEL.jpg,899,40% off,539,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hc3/hf8/15096509890590/-286Wx359H-441035118-maroonburg-MODEL.jpg,999,30% off,699,[XS-S-M-XXL]
Textured-Stripe Peplum Top with Overlapped Front,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hed/h44/14963229589534/-286Wx359H-441015718-coral-MODEL.jpg,499,49% off,254,[2-3Y]
Floral Print Shirt with Graphic Print T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h83/h67/15278032355358/-286Wx359H-441035305-blue-MODEL.jpg,699,30% off,489,[2-3Y-3-4Y-5-6Y-7-8Y]
Low-Rise Distressed Skinny Fit Jeans,DNMX,https://assets.ajio.com/medias/sys_master/root/he7/ha9/12061649764382/-286Wx359H-440910462-ltblue-MODEL.jpg,1699,51% off,833,[28-30-32-34-36]
Glossy Ballerinas with Rainbow Applique,FRENDZ,https://assets.ajio.com/medias/sys_master/root/h63/hb9/16831014731806/-286Wx359H-450133826-gold-MODEL.jpg,499,50% off,250,[2-3Y-3-4Y-4-5Y-5-6Y]
Crushed Dupatta with Beaded Tassels,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h74/h0b/10194534596638/-286Wx359H-440756063-pink-OUTFIT.jpg,299,51% off,147,NA
AVAASA ULTIMATE KURTA, TEAL, XS,AVAASA,https://assets.ajio.com/medias/sys_master/root/hd4/h22/13613342130206/-286Wx359H-440996705-teal-MODEL.jpg,499,51% off,245,[M-L-XL-XXL]
Lightly Washed Skinny Jeans,Hubberholme,https://assets.ajio.com/medias/sys_master/root/h0f/h17/15254004727838/-286Wx359H-460539034-black-MODEL.jpg,1699,68% off,544,[30-32-34]
Polo T-shirt with Embroidered Logo,SUPERDRY,https://assets.ajio.com/medias/sys_master/root/h03/hda/12917008433182/-286Wx359H-410130535-98t-MODEL.jpg,2999,30% off,2099,[XS-S-M-L-XL-XXL-3XL-4XL]
Textured Slingback Wedges with Cutouts,Marc Loire,https://assets.ajio.com/medias/sys_master/root/h4c/h7f/15154505220126/-286Wx359H-460391793-black-OUTFIT.jpg,1999,60% off,800,[UK 3-UK 4-UK 5-UK 6-UK 7-UK 8]
Mid-Rise Culottes with pleats,RIO,https://assets.ajio.com/medias/sys_master/root/hbb/ha6/14798166949918/-286Wx359H-441024081-black-MODEL.jpg,999,49% off,509,[26-28-30-34]
Floral Print Pants with Elasticated Waist,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/hba/hbe/14161842667550/-286Wx359H-441017157-greymelange-MODEL.jpg,349,51% off,171,[2-3Y]
Printed A-line Kurta with Dipped Hems,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/hce/h55/12168943763486/-286Wx359H-440945182-teal-MODEL.jpg,999,51% off,490,[XS-XL]
Polka Dot Print Shirt with Bow,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hd6/h2c/14492516319262/-286Wx359H-441010635-navy-MODEL.jpg,599,49% off,305,[2-3Y-3-4Y-5-6Y-7-8Y]
Striped Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h1a/hf9/14841952239646/-286Wx359H-441018181-blue-MODEL.jpg,999,40% off,599,[S-M-L-XL-XXL]
Lightly Washed Jeans with Floral Embroidery,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hdf/h2b/15415583178782/-286Wx359H-441037496-blue-MODEL.jpg,699,40% off,419,[3-4Y-5-6Y-7-8Y]
Mid-Rise Trousers with Insert Pockets,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h0d/h74/14798031290398/-286Wx359H-441031654-brown-MODEL.jpg,799,51% off,392,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Cotton Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/hde/h9d/13003351818270/-286Wx359H-440971113-purple-MODEL.jpg,899,20% off,719,[S-M-L-XL-XXL]
Graphic Print Round-Neck T-shirt,DNMX,https://assets.ajio.com/medias/sys_master/root/hdc/hab/14457437028382/-286Wx359H-441030021-ltyellow-MODEL.jpg,299,51% off,147,[XS-S]
Striped Polo T-shirt with Applique,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/ha2/he9/14135835820062/-286Wx359H-440991283-greymelange-MODEL.jpg,449,51% off,220,[2-3Y-7-8Y]
Floral Print Straight Kurta,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h31/h17/16978489180190/-286Wx359H-441064199-aqua-MODEL.jpg,499,30% off,349,NA
Floral Print Straight Kurti,FUSION,https://assets.ajio.com/medias/sys_master/root/h9c/hcf/14491443986462/-286Wx359H-441031340-mustard-MODEL.jpg,499,45% off,274,[XS-S-M-L-XL-XXL]
Lighted Washed Panelled Jeans,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h75/h3a/14527593185310/-286Wx359H-441031658-blue-MODEL.jpg,999,51% off,490,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Checked Spread-Collar Shirt with Patch Pocket,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h55/h90/15235082420254/-286Wx359H-441037383-blue-MODEL.jpg,799,40% off,479,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Bi-Fold Wallet with Snap Button Closure,BAGGIT,https://assets.ajio.com/medias/sys_master/root/h85/h6e/16671846793246/-286Wx359H-450136899-blue-MODEL.jpg,490,18% off,402,[OS]
Polo T-shirt with Placement Numeric Applique,YB DNMX,https://assets.ajio.com/medias/sys_master/root/hf7/hca/15084153536542/-286Wx359H-441010326-greymelange-MODEL.jpg,499,49% off,254,[9-10Y-11-12Y-13-14Y]
Belt with Buckle Closure,DNMX,https://assets.ajio.com/medias/sys_master/root/h6c/h32/12668277456926/-286Wx359H-440959192-brown-OUTFIT.jpg,699,51% off,343,[34-36]
Heathered Crew-Neck T-shirt,Teamspirit,https://assets.ajio.com/medias/sys_master/root/h99/hce/13480453013534/-286Wx359H-441000453-ltblue-MODEL.jpg,399,25% off,299,[S-M-L-XXL]
Textured Tailored Fit Crew-Neck T-shirt,SUPERDRY,https://assets.ajio.com/medias/sys_master/root/h8a/h74/15399619100702/-286Wx359H-410242845-aho-MODEL.jpg,2999,40% off,1799,[XXS-XS-S-M-L-XL]
Tropical Print Cargo Pants with Flap Pockets,YB DNMX,https://assets.ajio.com/medias/sys_master/root/hbb/h4b/15478974316574/-286Wx359H-441037875-grey-MODEL.jpg,1049,40% off,629,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Revolution 5 Lace-Up Running Shoes,NIKE,https://assets.ajio.com/medias/sys_master/root/hfd/h48/15608105205790/-286Wx359H-450135462-blublkorn-MODEL.jpg,3695,40% off,2217,[UK 6-UK 7-UK 8-UK 9-UK 10-UK 11]
Textured Slides with Branding,UNITED COLORS OF BENETTON,https://assets.ajio.com/medias/sys_master/root/h77/h2a/16001987313694/-286Wx359H-460568258-navyblue-MODEL.jpg,1999,20% off,1599,[UK 6-UK 9-UK 11]
Floral Print Shorts,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hd1/hce/15129342771230/-286Wx359H-441035344-navy-MODEL.jpg,499,30% off,349,[2-3Y-5-6Y-7-8Y]
Checked Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/he8/h44/15552171343902/-286Wx359H-441036973-ltblue-MODEL.jpg,999,40% off,599,[S-M-L-XL-XXL]
Checked Slim Fit Shirt with Patch Pocket,NETPLAY,https://assets.ajio.com/medias/sys_master/root/he5/h92/15258107314206/-286Wx359H-441033994-khaki-MODEL.jpg,899,40% off,539,[S-M-L-XL]
Ditsy Print Flat-Front Slim Fit Shorts,DNMX,https://assets.ajio.com/medias/sys_master/root/h17/h08/15468843499550/-286Wx359H-441025072-blue-MODEL.jpg,799,30% off,559,[30-32-34-36-38]
Batgirl Print Crew-Neck T-shirt,Warner Brothers,https://assets.ajio.com/medias/sys_master/root/ha8/he2/11933984686110/-286Wx359H-440929795-offwhite-MODEL.jpg,499,51% off,245,[XS-S-M-L]
Printed T-shirt and Jogger Set,INF FRENDZ,https://assets.ajio.com/medias/sys_master/root/h49/h3f/12540039331870/-286Wx359H-440945308-white-MODEL.jpg,549,51% off,269,[6-12M-18-24M]
Textured Slim Fit Trousers,NETWORK,https://assets.ajio.com/medias/sys_master/root/h5b/hc6/15008251838494/-286Wx359H-441020920-ltgrey-MODEL.jpg,1299,49% off,662,[32-34-36-38]
Graphic Print Crew-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h59/h4d/14171200028702/-286Wx359H-441022258-grey-MODEL.jpg,399,51% off,196,[3-4Y-9-10Y-11-12Y-13-14Y]
Floral Print A-line Dress,POINT COVE,https://assets.ajio.com/medias/sys_master/root/hd3/hcf/14758419169310/-286Wx359H-441031685-navy-MODEL.jpg,1049,51% off,514,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Mid-Rise Shorts with Insert Pockets,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h34/hb8/12259163209758/-286Wx359H-440929331-greymelange-MODEL.jpg,299,NA,299,[S-M-L-XL]
Pleated Culottes with Insert Pockets,AJIO,https://assets.ajio.com/medias/sys_master/root/h97/h9c/15736859099166/-286Wx359H-460542973-olive-MODEL.jpg,1799,45% off,989,[28-30-32-34]
Straight Kurta with Embroidered Yoke,FUSION,https://assets.ajio.com/medias/sys_master/root/h0f/h4a/14563373580318/-286Wx359H-441024198-red-MODEL.jpg,999,49% off,509,[XS-S-M-XL-XXL]
Graphic Print Crew-Neck T-shirt,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/h53/hc5/14536699445278/-286Wx359H-441010282-green-MODEL.jpg,449,49% off,229,[2-3Y-3-4Y-7-8Y]
Flat-Front Slim Fit Chinos,NETPLAY,https://assets.ajio.com/medias/sys_master/root/h7b/h36/12193030570014/-286Wx359H-440717974-beige-OUTFIT.jpg,999,30% off,699,[30-32-34-36-38]
Floral Print Skater Dress with Back Cut-Out,RIO,https://assets.ajio.com/medias/sys_master/root/h1e/h04/15024862953502/-286Wx359H-441025226-black-MODEL.jpg,799,40% off,479,[XS-S-M-L-XL]
Crew-Neck Sweatshirt with Numeric Applique,DNMX,https://assets.ajio.com/medias/sys_master/root/h6c/h26/15903997526046/-286Wx359H-440997333-mustard-MODEL.jpg,499,51% off,245,[M-L]
Printed Polo T-shirt with Contrast Ribbed Collar,YB DNMX,https://assets.ajio.com/medias/sys_master/root/h7f/h26/14571003346974/-286Wx359H-441010332-greymelange-MODEL.jpg,499,49% off,254,[7-8Y-9-10Y-11-12Y-13-14Y-15-16Y]
Women High-Rise Boot-Cut Light Blue Jeans,Outryt,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e39c7cdb8c721b7feccc/-286Wx359H-460540167-lightblue-MODEL.jpg,1999,48% off,1039,NA
Striped Crew-Neck T-shirt with Patch Pocket,KB TEAM SPIRIT,https://assets.ajio.com/medias/sys_master/root/hf3/hd8/12741846106142/-286Wx359H-440961458-yellow-MODEL.jpg,199,51% off,98,[5-6Y-2-3Y-3-4Y]
Brand Print Casual Slides,ARMANI EXCHANGE,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efe2c1cf997dd433b4823a7/-286Wx359H-410228237-bluefrance-MODEL.jpg,6999,30% off,4899,NA
Printed A-line Dress,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/haa/h71/15439026487326/-286Wx359H-441037644-turq-MODEL.jpg,699,40% off,419,[2-3Y-3-4Y-7-8Y]
Floral Print Round-Neck T-shirt,FIG,https://assets.ajio.com/medias/sys_master/root/h5c/h8d/15520283426846/-286Wx359H-441055644-darkblue-MODEL.jpg,399,40% off,239,[XS-S-M-L-XL-XXL]
Washed Low-Rise Jeans,JOHN PLAYERS,https://assets.ajio.com/medias/sys_master/root/h44/h0f/13805300547614/-286Wx359H-441001665-indigo-MODEL.jpg,1399,51% off,686,[28-30-32-34-36]
Crew-Neck T-shirt with Lace Panels,FIG,https://assets.ajio.com/medias/sys_master/root/h35/hc4/15130664894494/-286Wx359H-441036305-olive-MODEL.jpg,399,20% off,319,[XS-S-M-L-XL-XXL]
Ombre-Dyed Crew-Neck T-shirt with Lace Sleeves,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h41/h41/15085295566878/-286Wx359H-441036849-white-MODEL.jpg,299,30% off,209,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Floral Print Straight Kurta with Open Mandarin Collar,SIYAHI,https://assets.ajio.com/medias/sys_master/root/h2c/h47/13613315391518/-286Wx359H-441000169-lime-MODEL.jpg,599,51% off,294,[XS-S-M-L-XL-XXL]
Palazzos with Semi Elasticated Waist,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h16/hfa/15408866885662/-286Wx359H-441034982-offwhite-MODEL.jpg,699,30% off,489,[S-M-L-XL-XXL]
Striped Round-Neck Top with Ruffled Trims,KG FRENDZ,https://assets.ajio.com/medias/sys_master/root/h60/ha1/14961977851934/-286Wx359H-441015726-pink-MODEL.jpg,499,49% off,254,[7-8Y]
Ombre Dyed Round-Neck T-shirt,POINT COVE,https://assets.ajio.com/medias/sys_master/root/h37/hca/15469009371166/-286Wx359H-441036829-red-MODEL.jpg,399,30% off,279,[3-4Y-5-6Y-7-8Y-9-10Y-11-12Y-13-14Y]
Floral Print Straight Kurta with Roll-Up Tabs,AVAASA MIX N' MATCH,https://assets.ajio.com/medias/sys_master/root/h77/h84/12865191608350/-286Wx359H-440976363-white-MODEL.jpg,499,51% off,245,[S-M-L]
Soft Padded T-shirt Bra,Jockey,https://assets.ajio.com/medias/sys_master/root/h92/h3b/14229515272222/-286Wx359H-460016178-skin-MODEL.jpg,399,NA,399,[32B-32C-34C-36B-36C-38B]
