title,brand,image_url,priced_before,discount_percent,current_price,size
South Cotton Textured Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c7823aeb2693175862668/-286Wx359H-460577463-white-MODEL.jpg,799,50% off,400,NA
Striped Handloom Pure Linen Stole with Zari,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edc37cdb8c721b8031ca/-286Wx359H-460617643-multi-MODEL.jpg,799,50% off,400,NA
Handloom Bhujodi Masterpiece Linen Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eee17cdb8c721b8039df/-286Wx359H-460616412-red-MODEL.jpg,19999,50% off,10000,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e57eaeb269317589e12c/-286Wx359H-460601135-orange-MODEL.jpg,9999,50% off,5000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/fLw8/5f24356daeb2693e045abe70/-286Wx359H-460627441-grey-MODEL.jpg,1999,50% off,1000,NA
Zari Checked Tie-Dye Handloom Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb9caeb26931758a0011/-286Wx359H-460617625-multi-MODEL.jpg,799,50% off,400,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eee6aeb26931758a1177/-286Wx359H-460634576-purple-MODEL.jpg,1499,50% off,750,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef5c7cdb8c721b803d91/-286Wx359H-460634599-pink-MODEL.jpg,1499,50% off,750,NA
Sequined Handloom Bengal Pure Silk Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/85o2/5f243e1daeb2693e045af11d/-286Wx359H-460619330-green-MODEL.jpg,12999,50% off,6500,NA
Woven South Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f076808aeb269317584f189/-286Wx359H-460555009-green-MODEL.jpg,1299,50% off,650,NA
South Cotton Chettinad Border Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a07c3aeb269317585de75/-286Wx359H-460555193-multi-MODEL.jpg,1999,50% off,1000,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f076941aeb269317584f767/-286Wx359H-460555489-blue-MODEL.jpg,299,50% off,150,NA
South Cotton Thread Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f07631caeb269317584dda7/-286Wx359H-460555544-beige-MODEL.jpg,3499,50% off,1750,NA
Handloom Cotton Bengal Bijli Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6f3aeb269317589e85e/-286Wx359H-460619302-black-MODEL.jpg,7999,50% off,4000,NA
Handloom Cotton Bengal Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e79bf997dd433b506cba/-286Wx359H-460619304-blue-MODEL.jpg,7999,50% off,4000,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6687cdb8c721b80005b/-286Wx359H-460559027-orange-MODEL.jpg,7999,50% off,4000,NA
Handloom Pure Maheshwari Saree with Woven Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e9ecf997dd433b507c40/-286Wx359H-460559012-green-MODEL.jpg,7999,50% off,4000,NA
Tie & Dye Shibori Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e7987cdb8c721b8008ec/-286Wx359H-460562092-orange-MODEL.jpg,999,50% off,500,NA
Handloom Bengal Pure Silk Sequined Matka Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f1f87cdb8c721b804f8b/-286Wx359H-460619335-yellow-MODEL.jpg,12999,50% off,6500,NA
Shibori Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eaad7cdb8c721b801d65/-286Wx359H-460562792-indigo-MODEL.jpg,1999,50% off,1000,NA
Shibori Tie & Dye Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e97baeb269317589f517/-286Wx359H-460562095-green-MODEL.jpg,999,50% off,500,NA
South Silk Textured Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a09667cdb8c721b7b34c2/-286Wx359H-460555347-cream-MODEL.jpg,1299,50% off,650,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ecffaeb26931758a06f7/-286Wx359H-460634596-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/HmkY/5f2438b5f997dd22778f1566/-286Wx359H-460556674-pink-MODEL.jpg,24999,50% off,12500,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e90bf997dd433b507734/-286Wx359H-460634602-pink-MODEL.jpg,1499,50% off,750,NA
Handloom Masterpiece Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3dbaeb269317589d8b4/-286Wx359H-460556679-yellow-MODEL.jpg,14999,50% off,7500,NA
South Silk Saree with Ganga-Jamuna Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0772a3aeb2693175851d7c/-286Wx359H-460555346-pink-MODEL.jpg,1299,50% off,650,NA
Tie-Dyed Shibori Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ee3d7cdb8c721b80351e/-286Wx359H-460562071-purple-MODEL.jpg,999,50% off,500,NA
Handloom Pure Kota Doria Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edb27cdb8c721b80312d/-286Wx359H-460556685-green-MODEL.jpg,24999,50% off,12500,NA
Handblock Dabu Print Cotton Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/o2Xs/5f243358aeb2693e045ab2a3/-286Wx359H-460616373-pink-MODEL.jpg,650,50% off,325,NA
Tie & Dye Shibori Cotton Slub Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e72daeb269317589e95c/-286Wx359H-460562093-brown-MODEL.jpg,999,50% off,500,NA
Kashmiri Hand Embroidered Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6a8f997dd433b5066bf/-286Wx359H-460619226-rust-MODEL.jpg,4999,50% off,2500,NA
Jaipur Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1855277cdb8c721b813b6f/-286Wx359H-460562784-offwhite-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4d1f997dd433b505b5c/-286Wx359H-460634585-purple-MODEL.jpg,1499,50% off,750,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0769ee7cdb8c721b79f734/-286Wx359H-460658879-maroon-MODEL.jpg,299,50% off,150,NA
Handloom Pure Linen Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e97d7cdb8c721b80156c/-286Wx359H-460617661-multi-MODEL.jpg,799,50% off,400,NA
Kashmiri Hand-Embroidered Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e419aeb269317589da07/-286Wx359H-460619231-aqua-MODEL.jpg,4999,50% off,2500,NA
Zari Checked Tie-Dye Handloom Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e419f997dd433b505549/-286Wx359H-460617631-multi-MODEL.jpg,799,50% off,400,NA
Handloom Bengal Pure Silk Tussar Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/TNZQ/5f24334d7cdb8ca2cf88f864/-286Wx359H-460619321-blue-MODEL.jpg,12999,50% off,6500,NA
Handloom Pure Linen Zari Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e72daeb269317589e961/-286Wx359H-460617647-multi-MODEL.jpg,799,50% off,400,NA
Handloom Bengal Pure Silk Tussar Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/boEl/5f243c00aeb2693e045ae50b/-286Wx359H-460619327-blue-MODEL.jpg,12999,50% off,6500,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/sWjS/5f243a59aeb2693e045adaee/-286Wx359H-460627458-blue-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/wukU/5f24374daeb2693e045ac94c/-286Wx359H-460627449-pink-MODEL.jpg,1999,50% off,1000,NA
Checked Pochampally Ikat Woven Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef3766a481085a2e2648474/-286Wx359H-460624349-purple-MODEL.jpg,1999,50% off,1000,[FS]
Handloom Bhujodi Masterpiece Linen Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef1faeb26931758a1299/-286Wx359H-460616411-blue-MODEL.jpg,19999,50% off,10000,NA
Handloom Mangalgiri Missing Check Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e634aeb269317589e477/-286Wx359H-460634544-rust-MODEL.jpg,3999,50% off,2000,NA
Bhagalpur Handloom Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/K8JB/5f243f0b7cdb8ca2cf892c5f/-286Wx359H-460627425-brown-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/TXt7/5f2439e1aeb2693e045ad81c/-286Wx359H-460627472-blue-MODEL.jpg,1999,50% off,1000,NA
Woven South Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0e00eef997dd433b4d674e/-286Wx359H-460554999-grey-MODEL.jpg,999,50% off,500,NA
Handloom Pure Chanderi Jamdani Buti Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/scAw/5f243c397cdb8ca2cf891fb1/-286Wx359H-460601131-red-MODEL.jpg,9999,50% off,5000,NA
Handloom Bhujodi Masterpiece Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ee2f7cdb8c721b803475/-286Wx359H-460616410-pink-MODEL.jpg,14999,50% off,7500,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/VHq5/5f243c49aeb2693e045ae6c3/-286Wx359H-460627438-pink-MODEL.jpg,1999,50% off,1000,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4ce7cdb8c721b7ff681/-286Wx359H-460634590-blue-MODEL.jpg,1499,50% off,750,NA
Handloom Pure Linen Zari Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f170f997dd433b50ae9c/-286Wx359H-460617651-multi-MODEL.jpg,799,50% off,400,NA
Handloom Pure Linen Zari Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e419f997dd433b505543/-286Wx359H-460617641-multi-MODEL.jpg,799,50% off,400,NA
Kashmiri Hand Embroidered Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb547cdb8c721b8020c0/-286Wx359H-460619239-olive-MODEL.jpg,4999,50% off,2500,NA
Kutch Hand Banarasi Brocade Bandhani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/kYn7/5f243db7aeb2693e045aeebc/-286Wx359H-460616989-blue-MODEL.jpg,7999,50% off,4000,NA
Handloom Bengal Pure Silk Tussar Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e7aeb269317589e7f0/-286Wx359H-460619325-blue-MODEL.jpg,12999,50% off,6500,NA
Kashmiri Hand Embroidered Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eee6aeb26931758a1166/-286Wx359H-460619236-beige-MODEL.jpg,4999,50% off,2500,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/dzcC/5f243c78f997dd22778f2be6/-286Wx359H-460627443-grey-MODEL.jpg,1999,50% off,1000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/kS1b/5f243a6caeb2693e045adbc5/-286Wx359H-460627445-pink-MODEL.jpg,1999,50% off,1000,NA
Bhagalpur Handloom Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/hUW3/5f243351f997dd22778ef426/-286Wx359H-460627429-black-MODEL.jpg,1999,50% off,1000,NA
Handloom Bengal Jamdani Buti Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1854eaaeb26931758ad83b/-286Wx359H-460619319-offwhite-MODEL.jpg,9999,50% off,5000,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/3XtH/5f2436d8aeb2693e045ac69e/-286Wx359H-460627452-brown-MODEL.jpg,1999,50% off,1000,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0766df7cdb8c721b79e607/-286Wx359H-460555417-purple-MODEL.jpg,299,40% off,179,NA
German Silver Adjustable Paired Toe-Ring,Binnis Wardrobe,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ed3eaeb26931758a086a/-286Wx359H-460552683-silver-MODEL.jpg,438,NA,438,NA
German Silver Drop Earrings,Binnis Wardrobe,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f034954481085a2e26ad568/-286Wx359H-460552579-greensilver-MODEL.jpg,525,NA,525,NA
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200818/zcJr/5f3ad1887cdb8ca2cf9c93d3/-286Wx359H-460695503-offwhite-MODEL.jpg,1599,30% off,1119,NA
Handloom Mangrol Pure Kota Doria Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e4ad7cdb8c721b7ff59a/-286Wx359H-460305905-turquoise-MODEL.jpg,6999,50% off,3500,NA
Embroidered Cotton Silk Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/05oc/5f243e9ff997dd22778f3946/-286Wx359H-460619694-pink-MODEL.jpg,3399,50% off,1700,NA
South Cotton Thread Zari Buta Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f07731a7cdb8c721b7a2a05/-286Wx359H-460555563-black-MODEL.jpg,3499,50% off,1750,NA
Cotton Silk Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/4Xk7/5f243cb17cdb8ca2cf89221f/-286Wx359H-460619693-blue-MODEL.jpg,2199,40% off,1319,NA
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200818/RwUs/5f3ad19c7cdb8ca2cf9c94fe/-286Wx359H-460695355-offwhite-MODEL.jpg,3299,30% off,2309,NA
Handblock Print Mukaish Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15eb5a7cdb8c721b80219b/-286Wx359H-460542337-red-MODEL.jpg,2999,50% off,1500,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/suNn/5f2438787cdb8ca2cf890fae/-286Wx359H-460627434-pink-MODEL.jpg,1999,50% off,1000,NA
German Silver Dangler Earrings,Binnis Wardrobe,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efcdc08aeb2693175829448/-286Wx359H-460552654-silver-MODEL.jpg,700,NA,700,NA
Checked South Cotton Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0c79fdf997dd433b4c3fd8/-286Wx359H-460657491-multi-MODEL.jpg,299,40% off,179,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/CobM/5f243cb17cdb8ca2cf892213/-286Wx359H-460627471-blue-MODEL.jpg,1999,50% off,1000,NA
Pothys Brocade Tissue Saree with Zari Border,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0496667cdb8c721b78e7b8/-286Wx359H-460621361-pink-MODEL.jpg,5445,NA,5445,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f07740f7cdb8c721b7a2f94/-286Wx359H-460555490-grey-MODEL.jpg,299,40% off,179,NA
Handloom Cotton Mangalgiri Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6a47cdb8c721b800211/-286Wx359H-460634593-navy-MODEL.jpg,1499,50% off,750,NA
Handloom Mangalgiri Cotton 3-Piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200812/99tm/5f32f26b7cdb8ca2cf94f6e7/-286Wx359H-460664293-green-MODEL.jpg,3999,40% off,2399,NA
Pothys South Silk Saree with Designer Uppada Buta,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0766637cdb8c721b79e2e2/-286Wx359H-460621849-darkgreen-MODEL.jpg,2990,NA,2990,NA
Pothys Checked Woven Pure Silk Dupion Saree,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15edefaeb26931758a0c18/-286Wx359H-460622496-multi-MODEL.jpg,7685,NA,7685,NA
Pothys Banarasi Zari Brocade Saree,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0498087cdb8c721b78eedb/-286Wx359H-460621893-blue-MODEL.jpg,1785,NA,1785,NA
Pochampally Woven Ikat Cotton Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef36114481085a2e2642088/-286Wx359H-460624274-orange-MODEL.jpg,5999,50% off,3000,[FS]
Handloom Mangalgiri Cotton Saree with Nizam Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/QZYT/5f31a5977cdb8ca2cf931e74/-286Wx359H-460668113-blue-MODEL.jpg,3999,40% off,2399,NA
Banarasi Silk Tissue Brocade Blouse Fabric,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f076c40aeb269317585038e/-286Wx359H-460555468-navy-MODEL.jpg,299,50% off,150,NA
Handloom Pure Linen Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ee2f7cdb8c721b803472/-286Wx359H-460617660-multi-MODEL.jpg,799,50% off,400,NA
Handloom Mangalgiri Cotton 3-Piece Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200811/OBj7/5f3194127cdb8ca2cf92b6cb/-286Wx359H-460664272-pink-MODEL.jpg,3999,40% off,2399,NA
Kutch Hand Bandhani Banarasi Silk Brocade Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ec87aeb26931758a0493/-286Wx359H-460559216-turquoise-MODEL.jpg,9999,50% off,5000,NA
Handblock Print Indigo Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e3ddf997dd433b5053a4/-286Wx359H-460562765-indigo-MODEL.jpg,1999,50% off,1000,NA
Handloom Mangalgiri Cotton 3-piece Unstitched Dress Material,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e7d07cdb8c721b8009bd/-286Wx359H-460634527-pink-MODEL.jpg,3999,50% off,2000,NA
South Cotton Textured Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0a0930aeb269317585e49c/-286Wx359H-460554971-grey-MODEL.jpg,999,50% off,500,NA
Embroidered Cotton Silk Slub Straight Kurta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/9FlQ/5f243e94aeb2693e045af3c8/-286Wx359H-460619697-peach-MODEL.jpg,3499,50% off,1750,NA
Indigo Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15ef5af997dd433b50a0d6/-286Wx359H-460562790-indigo-MODEL.jpg,1999,50% off,1000,NA
Banarasi Brocade Kutch Hand Bandhani Saree,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15f085f997dd433b50a874/-286Wx359H-460616985-blue-MODEL.jpg,7999,50% off,4000,NA
German Silver Jhumkas with Mirror Work,Binnis Wardrobe,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5efcd812481085a2e2694565/-286Wx359H-460552632-silver-MODEL.jpg,525,NA,525,NA
Pothys Zari Buti Saree with Ornate Pallu,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f049572481085a2e26b6a65/-286Wx359H-460621711-peach-MODEL.jpg,2565,NA,2565,NA
Pothys Linen Thread-Work Saree with Tassels,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f0493d3aeb26931758412ee/-286Wx359H-460622000-grey-MODEL.jpg,6085,NA,6085,NA
Handloom Bhagalpur Pure Linen Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/8SDs/5f243a98aeb2693e045adcd7/-286Wx359H-460627469-grey-MODEL.jpg,1999,50% off,1000,NA
Indigo Handblock Print Pure Chanderi Dupatta,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200731/0CVm/5f2432667cdb8ca2cf88f45b/-286Wx359H-460528491-indigo-MODEL.jpg,1999,50% off,1000,NA
Kerala Kasavu Cotton Saree with Zari Border,Indie Picks,https://assets.ajio.com/medias/sys_master/root/20200818/ZWmP/5f3acf85f997dd2277a031e9/-286Wx359H-460695380-offwhite-MODEL.jpg,2299,30% off,1609,NA
Pure Silk Hand-Embroidered Kantha Saree,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1856567cdb8c721b81429f/-286Wx359H-460622195-offwhite-MODEL.jpg,9285,NA,9285,NA
Pothys Digital Print Pure Silk Saree with Tissue Border,Pothys,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f1856697cdb8c721b814331/-286Wx359H-460621981-lightbrown-MODEL.jpg,6755,NA,6755,NA
Handloom Pure Linen Stole,Indie Picks,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5f15e6e2aeb269317589e76f/-286Wx359H-460617668-multi-MODEL.jpg,799,40% off,479,NA
